school_code,major_code,major_name,major_group_code,province,year,min_admission_score,min_admission_rank,avg_score,max_score,plan_count,admission_count,subject_requirement,adjustment_rule
10876,030101,法学,203,广东省,2022,496,149937,509,524,11,13,物理,
10876,080901,计算机科学与技术,203,广东省,2022,500,147563,513,529,10,12,"物理,化学",
10878,080601,电气工程及其自动化,201,广东省,2022,525,103339,540,559,3,3,"物理,化学",
10878,080901,计算机科学与技术,201,广东省,2022,527,102135,545,564,24,24,"物理,化学",
10878,081001,土木工程,201,广东省,2022,524,103945,535,549,25,27,"物理,化学",
10878,080703,通信工程,202,广东省,2022,510,126141,525,547,8,10,"物理,化学",
10878,100201,临床医学,202,广东省,2022,512,125239,518,524,8,7,"物理,化学",
10878,080201,机械工程,202,广东省,2022,516,122489,521,541,23,21,"物理,化学",
10895,080601,电气工程及其自动化,203,广东省,2022,493,160192,513,522,24,23,"物理,化学",
10895,070101,数学与应用数学,203,广东省,2022,495,159219,502,511,14,14,物理,
10895,020301,金融学,203,广东省,2022,491,161765,505,529,4,2,物理,
10904,080901,计算机科学与技术,201,广东省,2022,494,158437,500,524,8,7,"物理,化学",
10904,081001,土木工程,201,广东省,2022,496,157125,513,519,8,10,"物理,化学",
10904,080601,电气工程及其自动化,201,广东省,2022,492,159447,499,511,3,4,"物理,化学",
10908,080201,机械工程,202,广东省,2022,512,130528,519,534,15,16,"物理,化学",
10908,080703,通信工程,202,广东省,2022,509,132534,518,541,6,8,"物理,化学",
10908,080902,软件工程,202,广东省,2022,510,131464,534,544,29,29,"物理,化学",
10918,080703,通信工程,201,广东省,2022,492,158206,498,519,3,2,"物理,化学",
10918,080201,机械工程,201,广东省,2022,492,158491,507,524,6,4,"物理,化学",
10918,100201,临床医学,201,广东省,2022,495,156700,517,526,8,9,"物理,化学",
10918,071101,心理学,202,广东省,2022,489,165522,502,507,19,17,物理,
10918,080201,机械工程,202,广东省,2022,489,165399,503,508,21,21,"物理,化学",
10918,080901,计算机科学与技术,202,广东省,2022,490,165137,508,513,24,22,"物理,化学",
10918,120203,会计学,203,广东省,2022,487,165333,495,516,18,16,物理,
10918,081001,土木工程,203,广东省,2022,486,165467,503,519,26,24,"物理,化学",
10918,070101,数学与应用数学,203,广东省,2022,488,164791,511,519,28,27,物理,
10918,030101,法学,204,广东省,2022,487,166690,497,507,18,16,物理,
10918,080902,软件工程,204,广东省,2022,490,165023,510,527,29,29,"物理,化学",
10918,020301,金融学,204,广东省,2022,485,167849,501,521,2,0,物理,
10918,100201,临床医学,205,广东省,2022,492,158912,509,519,26,27,"物理,化学",
10918,080601,电气工程及其自动化,205,广东省,2022,492,159092,497,511,17,16,"物理,化学",
10918,020301,金融学,205,广东省,2022,491,159429,503,527,28,27,物理,
10919,071101,心理学,202,广东省,2022,492,162029,507,522,17,18,物理,
10919,080703,通信工程,202,广东省,2022,487,165033,507,531,15,14,"物理,化学",
10919,080601,电气工程及其自动化,202,广东省,2022,495,160670,500,510,12,13,"物理,化学",
10919,080703,通信工程,203,广东省,2022,500,145604,524,533,11,10,"物理,化学",
10919,080901,计算机科学与技术,203,广东省,2022,501,145298,521,533,10,8,"物理,化学",
10919,071101,心理学,203,广东省,2022,497,147152,511,520,10,12,物理,
10920,120203,会计学,203,广东省,2022,515,121835,536,557,21,21,物理,
10920,070101,数学与应用数学,203,广东省,2022,514,122133,532,537,13,15,物理,
10920,080601,电气工程及其自动化,203,广东省,2022,515,121608,530,554,12,12,"物理,化学",
10927,100201,临床医学,201,广东省,2022,524,109288,536,548,27,26,"物理,化学",
10927,120203,会计学,201,广东省,2022,517,113504,540,551,18,19,物理,
10927,071101,心理学,201,广东省,2022,521,111494,531,555,8,6,物理,
10927,080902,软件工程,202,广东省,2022,523,112096,528,548,11,10,"物理,化学",
10927,030101,法学,202,广东省,2022,521,113530,535,559,29,27,物理,
10927,071101,心理学,202,广东省,2022,524,111271,545,550,13,14,物理,
10927,100201,临床医学,203,广东省,2022,515,122256,539,552,14,12,"物理,化学",
10927,071101,心理学,203,广东省,2022,514,122993,534,555,17,19,物理,
10927,070101,数学与应用数学,203,广东省,2022,511,124246,525,533,18,18,物理,
10929,020301,金融学,201,广东省,2022,519,118475,542,563,2,0,物理,
10929,080601,电气工程及其自动化,201,广东省,2022,517,119896,525,547,24,22,"物理,化学",
10929,070101,数学与应用数学,201,广东省,2022,519,118206,532,541,13,15,物理,
10964,120203,会计学,203,广东省,2022,483,175238,489,503,7,6,物理,
10964,080703,通信工程,203,广东省,2022,486,173940,507,530,26,27,"物理,化学",
10964,080902,软件工程,203,广东省,2022,484,174891,508,531,17,15,"物理,化学",
10964,081001,土木工程,204,广东省,2022,486,177563,504,521,18,17,"物理,化学",
10964,120203,会计学,204,广东省,2022,482,179843,491,510,14,12,物理,
10964,080703,通信工程,204,广东省,2022,485,177765,503,526,12,14,"物理,化学",
10964,030101,法学,205,广东省,2022,479,188829,498,505,15,17,物理,
10964,080201,机械工程,205,广东省,2022,479,188966,494,501,4,3,"物理,化学",
10964,080601,电气工程及其自动化,205,广东省,2022,476,191014,489,495,2,1,"物理,化学",
10994,030101,法学,202,广东省,2022,487,170647,509,533,14,12,物理,
10994,080703,通信工程,202,广东省,2022,489,169140,505,525,13,15,"物理,化学",
10994,081001,土木工程,202,广东省,2022,489,169210,511,523,20,21,"物理,化学",
10994,080601,电气工程及其自动化,203,广东省,2022,483,172315,506,518,23,24,"物理,化学",
10994,080703,通信工程,203,广东省,2022,491,167652,510,529,9,9,"物理,化学",
10994,080902,软件工程,203,广东省,2022,488,169401,495,512,15,13,"物理,化学",
10997,080201,机械工程,204,广东省,2022,487,169562,495,512,3,4,"物理,化学",
10997,020301,金融学,204,广东省,2022,483,171490,505,511,10,12,物理,
10997,080703,通信工程,204,广东省,2022,486,169847,503,516,13,11,"物理,化学",
10997,030101,法学,205,广东省,2022,487,170616,492,516,22,23,物理,
10997,080902,软件工程,205,广东省,2022,490,168724,495,513,12,13,"物理,化学",
10997,020301,金融学,205,广东省,2022,488,170008,509,531,6,8,物理,
11035,020301,金融学,201,广东省,2022,514,125327,524,542,8,10,物理,
11035,071101,心理学,201,广东省,2022,510,127965,523,542,20,22,物理,
11035,080902,软件工程,201,广东省,2022,512,127179,534,555,5,6,"物理,化学",
11035,080601,电气工程及其自动化,202,广东省,2022,515,120836,535,548,21,21,"物理,化学",
11035,071101,心理学,202,广东省,2022,515,120613,524,544,19,21,物理,
11035,080201,机械工程,202,广东省,2022,514,121472,524,535,19,17,"物理,化学",
11035,120203,会计学,203,广东省,2022,522,111571,535,542,29,29,物理,
11035,100201,临床医学,203,广东省,2022,520,112778,541,560,2,0,"物理,化学",
11035,070101,数学与应用数学,203,广东省,2022,522,111414,539,562,18,16,物理,
11047,080201,机械工程,202,广东省,2022,542,81389,553,565,12,11,"物理,化学",
11047,080902,软件工程,202,广东省,2022,538,83998,556,561,5,5,"物理,化学",
11047,080901,计算机科学与技术,202,广东省,2022,544,80533,562,574,3,3,"物理,化学",
11047,030101,法学,203,广东省,2022,545,73562,561,583,4,4,物理,
11047,071101,心理学,203,广东省,2022,549,71659,563,577,5,4,物理,
11047,081001,土木工程,203,广东省,2022,545,73518,553,562,7,6,"物理,化学",
11048,071101,心理学,202,广东省,2022,530,102179,543,549,17,15,物理,
11048,070101,数学与应用数学,202,广东省,2022,526,104919,546,555,15,15,物理,
11048,081001,土木工程,202,广东省,2022,527,104056,537,552,8,7,"物理,化学",
11048,080601,电气工程及其自动化,203,广东省,2022,517,113330,522,538,28,27,"物理,化学",
11048,020301,金融学,203,广东省,2022,523,109814,547,564,4,6,物理,
11048,070101,数学与应用数学,203,广东省,2022,517,113234,539,560,29,30,物理,
11048,030101,法学,204,广东省,2022,521,111031,543,562,24,26,物理,
11048,080601,电气工程及其自动化,204,广东省,2022,518,112470,536,544,21,20,"物理,化学",
11048,100201,临床医学,204,广东省,2022,524,109362,534,554,17,17,"物理,化学",
11049,070101,数学与应用数学,201,广东省,2022,501,145550,508,524,27,25,物理,
11049,080902,软件工程,201,广东省,2022,501,145699,510,530,25,23,"物理,化学",
11049,120203,会计学,201,广东省,2022,499,146580,523,529,9,11,物理,
11049,020301,金融学,"院
202",广东省,2022,507,129225,517,527,29,31,物理,
11049,080601,电气工程及其自动化,"院
202",广东省,2022,514,124918,525,537,13,13,"物理,化学",
11049,120203,会计学,"院
202",广东省,2022,512,126039,523,544,3,1,物理,
11049,080201,机械工程,203,广东省,2022,510,130219,529,541,5,6,"物理,化学",
11049,120203,会计学,203,广东省,2022,512,128359,518,539,8,7,物理,
11049,020301,金融学,203,广东省,2022,512,128688,534,550,27,25,物理,
11053,071101,心理学,203,广东省,2022,508,129177,513,525,21,19,物理,
11053,081001,土木工程,203,广东省,2022,511,127550,523,545,11,10,"物理,化学",
11053,080201,机械工程,203,广东省,2022,516,124565,536,558,2,1,"物理,化学",
11055,081001,土木工程,201,广东省,2022,503,142489,515,520,23,24,"物理,化学",
11055,020301,金融学,201,广东省,2022,502,143457,510,518,3,4,物理,
11055,080902,软件工程,201,广东省,2022,502,143754,512,520,27,29,"物理,化学",
11055,030101,法学,202,广东省,2022,503,142955,513,532,23,24,物理,
11055,070101,数学与应用数学,202,广东省,2022,497,146493,511,531,23,22,物理,
11055,080601,电气工程及其自动化,202,广东省,2022,504,142815,525,538,27,25,"物理,化学",
11057,120203,会计学,202,广东省,2022,538,86175,553,566,9,10,物理,
11057,080703,通信工程,202,广东省,2022,535,87457,544,552,14,13,"物理,化学",
11057,080201,机械工程,202,广东省,2022,538,86372,543,548,16,14,"物理,化学",
11057,080601,电气工程及其自动化,203,广东省,2022,545,78804,566,581,13,13,"物理,化学",
11057,080902,软件工程,203,广东省,2022,545,78814,569,585,3,4,"物理,化学",
11057,100201,临床医学,203,广东省,2022,541,81052,563,575,2,0,"物理,化学",
11058,071101,心理学,201,广东省,2022,521,112598,532,547,6,7,物理,
11058,120203,会计学,201,广东省,2022,516,115804,534,550,4,5,物理,
11058,080201,机械工程,201,广东省,2022,518,114690,531,545,29,31,"物理,化学",
11058,030101,法学,202,广东省,2022,524,103119,534,547,13,12,物理,
11058,070101,数学与应用数学,202,广东省,2022,532,98847,549,569,26,28,物理,
11058,120203,会计学,202,广东省,2022,529,100193,549,571,25,25,物理,
11058,070101,数学与应用数学,203,广东省,2022,523,109776,534,540,22,23,物理,
11058,081001,土木工程,203,广东省,2022,524,109655,534,558,21,22,"物理,化学",
11058,080201,机械工程,203,广东省,2022,522,110309,536,550,6,8,"物理,化学",
11058,080601,电气工程及其自动化,204,广东省,2022,517,118634,540,562,9,8,"物理,化学",
11058,080703,通信工程,204,广东省,2022,515,120100,539,551,12,14,"物理,化学",
11058,020301,金融学,204,广东省,2022,520,117430,537,555,26,25,物理,
11059,080901,计算机科学与技术,201,广东省,2022,524,108173,538,544,21,22,"物理,化学",
11059,030101,法学,201,广东省,2022,519,110658,541,555,5,5,物理,
11059,080201,机械工程,201,广东省,2022,520,109913,539,553,28,28,"物理,化学",
11059,100201,临床医学,202,广东省,2022,523,104917,533,542,23,24,"物理,化学",
11059,080201,机械工程,202,广东省,2022,522,105479,540,560,15,16,"物理,化学",
11059,071101,心理学,202,广东省,2022,527,103012,547,556,9,10,物理,
11059,080703,通信工程,203,广东省,2022,514,122700,534,547,14,15,"物理,化学",
11059,070101,数学与应用数学,203,广东省,2022,519,119799,530,535,4,4,物理,
11059,080901,计算机科学与技术,203,广东省,2022,517,120541,528,547,21,21,"物理,化学",
11059,070101,数学与应用数学,204,广东省,2022,520,112814,530,548,9,8,物理,
11059,081001,土木工程,204,广东省,2022,519,113380,531,553,4,6,"物理,化学",
11059,020301,金融学,204,广东省,2022,523,110529,534,553,23,22,物理,
11062,080902,软件工程,203,广东省,2022,548,73235,568,581,20,19,"物理,化学",
11062,081001,土木工程,203,广东省,2022,545,74762,566,585,15,14,"物理,化学",
11062,080901,计算机科学与技术,203,广东省,2022,548,73126,564,586,23,25,"物理,化学",
11062,120203,会计学,204,广东省,2022,547,74845,561,573,6,5,物理,
11062,080201,机械工程,204,广东省,2022,549,73753,567,575,28,28,"物理,化学",
11062,071101,心理学,204,广东省,2022,549,73409,569,580,22,20,物理,
11065,030101,法学,203,广东省,2022,544,80630,555,564,26,25,物理,
11065,080902,软件工程,203,广东省,2022,540,83344,555,562,10,10,"物理,化学",
11065,080601,电气工程及其自动化,203,广东省,2022,539,83452,553,570,10,9,"物理,化学",
11065,080902,软件工程,204,广东省,2022,546,72558,555,562,12,13,"物理,化学",
11065,080703,通信工程,204,广东省,2022,553,68713,569,579,26,25,"物理,化学",
11065,080901,计算机科学与技术,204,广东省,2022,550,70377,570,586,16,14,"物理,化学",
11066,080703,通信工程,203,广东省,2022,525,102844,531,553,13,15,"物理,化学",
11066,070101,数学与应用数学,203,广东省,2022,528,101378,547,566,19,17,物理,
11066,080601,电气工程及其自动化,203,广东省,2022,526,102604,533,552,11,10,"物理,化学",
11066,080703,通信工程,204,广东省,2022,528,101888,551,575,22,21,"物理,化学",
11066,100201,临床医学,204,广东省,2022,523,104202,530,547,11,12,"物理,化学",
11066,120203,会计学,204,广东省,2022,525,103284,542,548,27,27,物理,
11066,080901,计算机科学与技术,205,广东省,2022,473,201073,490,502,2,3,"物理,化学",
11066,081001,土木工程,205,广东省,2022,473,201138,479,486,11,9,"物理,化学",
11066,071101,心理学,205,广东省,2022,467,204380,486,507,17,19,物理,
11067,100201,临床医学,203,广东省,2022,495,153779,505,523,27,29,"物理,化学",
11067,071101,心理学,203,广东省,2022,496,153587,519,534,21,19,物理,
11067,120203,会计学,203,广东省,2022,500,150979,517,535,16,18,物理,
11067,020301,金融学,204,广东省,2022,494,161546,502,511,4,2,物理,
11067,080703,通信工程,204,广东省,2022,491,163632,501,517,21,23,"物理,化学",
11067,081001,土木工程,204,广东省,2022,493,161883,511,527,15,17,"物理,化学",
11067,080703,通信工程,205,广东省,2022,483,171615,490,509,27,25,"物理,化学",
11067,100201,临床医学,205,广东省,2022,486,170044,510,525,5,3,"物理,化学",
11067,081001,土木工程,205,广东省,2022,484,171010,491,507,26,26,"物理,化学",
11068,080201,机械工程,202,广东省,2022,499,154139,505,522,23,23,"物理,化学",
11068,030101,法学,202,广东省,2022,496,155450,513,537,4,5,物理,
11068,120203,会计学,202,广东省,2022,492,158087,509,524,2,3,物理,
11068,071101,心理学,203,广东省,2022,496,159197,518,538,10,12,物理,
11068,081001,土木工程,203,广东省,2022,493,160999,513,531,15,14,"物理,化学",
11068,120203,会计学,203,广东省,2022,496,159142,510,525,21,21,物理,
11070,030101,法学,202,广东省,2022,497,156026,513,519,19,18,物理,
11070,080601,电气工程及其自动化,202,广东省,2022,498,155266,507,517,25,25,"物理,化学",
11070,080703,通信工程,202,广东省,2022,491,159679,501,521,21,20,"物理,化学",
11070,020301,金融学,203,广东省,2022,499,144041,510,529,7,9,物理,
11070,080601,电气工程及其自动化,203,广东省,2022,507,139180,526,549,29,31,"物理,化学",
11070,070101,数学与应用数学,203,广东省,2022,504,141105,517,523,22,22,物理,
11070,020301,金融学,204,广东省,2022,482,174033,488,510,25,23,物理,
11070,081001,土木工程,204,广东省,2022,488,170462,507,529,3,1,"物理,化学",
11070,030101,法学,204,广东省,2022,488,170530,496,512,7,6,物理,
11071,081001,土木工程,201,广东省,2022,490,165029,498,515,20,22,"物理,化学",
11071,080902,软件工程,201,广东省,2022,488,165753,498,512,18,17,"物理,化学",
11071,070101,数学与应用数学,201,广东省,2022,489,165437,505,515,6,8,物理,
11072,120203,会计学,202,广东省,2022,534,92778,540,563,15,14,物理,
11072,020301,金融学,202,广东省,2022,531,94734,551,563,4,5,物理,
11072,071101,心理学,202,广东省,2022,532,94221,541,552,8,10,物理,
11075,080703,通信工程,202,广东省,2022,552,69991,567,580,18,17,"物理,化学",
11075,081001,土木工程,202,广东省,2022,550,71065,569,592,24,23,"物理,化学",
11075,080902,软件工程,202,广东省,2022,545,73929,559,565,16,15,"物理,化学",
11075,080601,电气工程及其自动化,203,广东省,2022,553,67504,574,588,21,21,"物理,化学",
11075,071101,心理学,203,广东省,2022,555,66001,569,590,13,13,物理,
11075,070101,数学与应用数学,203,广东省,2022,549,69583,555,563,12,10,物理,
11075,080601,电气工程及其自动化,204,广东省,2022,588,30689,605,614,28,26,"物理,化学",
11075,081001,土木工程,204,广东省,2022,588,31110,599,605,18,17,"物理,化学",
11075,120203,会计学,204,广东省,2022,589,29707,606,617,25,23,物理,
11075,100201,临床医学,206,广东省,2022,582,36150,605,618,5,4,"物理,化学",
11075,070101,数学与应用数学,206,广东省,2022,584,35312,592,611,10,11,物理,
11075,080902,软件工程,206,广东省,2022,579,38347,600,605,12,11,"物理,化学",
11075,080902,软件工程,208,广东省,2022,547,76080,568,588,22,24,"物理,化学",
11075,080703,通信工程,208,广东省,2022,543,78378,563,572,24,24,"物理,化学",
11075,080901,计算机科学与技术,208,广东省,2022,544,77462,549,573,28,27,"物理,化学",
11077,080902,软件工程,205,广东省,2022,516,118294,533,546,13,13,"物理,化学",
11077,080703,通信工程,205,广东省,2022,516,118479,532,555,7,7,"物理,化学",
11077,071101,心理学,205,广东省,2022,517,117862,537,554,13,13,物理,
11077,020301,金融学,206,广东省,2022,526,106055,537,555,16,14,物理,
11077,080901,计算机科学与技术,206,广东省,2022,528,105055,546,554,26,24,"物理,化学",
11077,080902,软件工程,206,广东省,2022,522,108574,530,551,17,19,"物理,化学",
11077,080601,电气工程及其自动化,208,广东省,2022,539,86915,558,565,29,29,"物理,化学",
11077,080901,计算机科学与技术,208,广东省,2022,538,87660,548,569,29,30,"物理,化学",
11077,080703,通信工程,208,广东省,2022,537,88099,548,571,29,30,"物理,化学",
11077,080201,机械工程,209,广东省,2022,513,120858,527,536,8,10,"物理,化学",
11077,071101,心理学,209,广东省,2022,517,118446,523,534,5,5,物理,
11077,080601,电气工程及其自动化,209,广东省,2022,513,120890,523,536,27,26,"物理,化学",
11077,080902,软件工程,210,广东省,2022,531,100376,548,560,11,9,"物理,化学",
11077,080201,机械工程,210,广东省,2022,531,100333,536,545,6,8,"物理,化学",
11077,081001,土木工程,210,广东省,2022,528,101998,552,563,12,13,"物理,化学",
11078,080703,通信工程,201,广东省,2022,552,67693,559,579,27,26,"物理,化学",
11078,100201,临床医学,201,广东省,2022,553,67258,572,592,11,13,"物理,化学",
11078,080901,计算机科学与技术,201,广东省,2022,551,68670,571,578,24,23,"物理,化学",
11078,100201,临床医学,202,广东省,2022,551,68074,571,578,18,18,"物理,化学",
11078,080703,通信工程,202,广东省,2022,547,70272,571,586,9,9,"物理,化学",
11078,020301,金融学,202,广东省,2022,553,66559,564,581,13,12,物理,
11078,080601,电气工程及其自动化,203,广东省,2022,548,73814,571,590,17,15,"物理,化学",
11078,080201,机械工程,203,广东省,2022,546,75046,568,574,11,11,"物理,化学",
11078,070101,数学与应用数学,203,广东省,2022,541,77796,560,572,24,22,物理,
11078,020301,金融学,204,广东省,2022,559,57722,576,597,6,5,物理,
11078,080703,通信工程,204,广东省,2022,563,54830,575,583,3,1,"物理,化学",
11078,100201,临床医学,204,广东省,2022,559,57515,565,583,17,18,"物理,化学",
11078,070101,数学与应用数学,205,广东省,2022,537,88300,554,561,26,26,物理,
11078,100201,临床医学,205,广东省,2022,536,89013,547,566,20,21,"物理,化学",
11078,030101,法学,205,广东省,2022,536,89414,549,557,5,6,物理,
11078,070101,数学与应用数学,220,广东省,2022,535,93316,547,562,12,13,物理,
11078,081001,土木工程,220,广东省,2022,528,97175,534,542,20,22,"物理,化学",
11078,080703,通信工程,220,广东省,2022,530,96536,535,540,7,5,"物理,化学",
11078,071101,心理学,221,广东省,2022,535,92477,554,578,20,20,物理,
11078,080901,计算机科学与技术,221,广东省,2022,530,95353,544,555,24,25,"物理,化学",
11078,080703,通信工程,221,广东省,2022,532,94058,548,562,11,12,"物理,化学",
11079,080201,机械工程,204,广东省,2022,547,73026,568,579,20,22,"物理,化学",
11079,071101,心理学,204,广东省,2022,550,71148,571,587,2,2,物理,
11079,020301,金融学,204,广东省,2022,546,73548,558,582,11,13,物理,
11079,080902,软件工程,"院
205",广东省,2022,527,100625,536,554,4,2,"物理,化学",
11079,080703,通信工程,"院
205",广东省,2022,530,98912,550,573,9,10,"物理,化学",
11079,080901,计算机科学与技术,"院
205",广东省,2022,530,98925,537,545,25,26,"物理,化学",
11079,081001,土木工程,206,广东省,2022,555,65160,561,582,19,18,"物理,化学",
11079,080901,计算机科学与技术,206,广东省,2022,556,64624,571,595,18,18,"物理,化学",
11079,020301,金融学,206,广东省,2022,556,64690,578,584,25,25,物理,
11079,100201,临床医学,207,广东省,2022,536,87118,552,573,28,28,"物理,化学",
11079,080703,通信工程,207,广东省,2022,538,86082,560,566,28,27,"物理,化学",
11079,120203,会计学,207,广东省,2022,536,87130,560,580,14,14,物理,
11079,071101,心理学,208,广东省,2022,563,55565,571,588,13,15,物理,
11079,081001,土木工程,208,广东省,2022,557,58987,576,584,17,19,"物理,化学",
11079,080601,电气工程及其自动化,208,广东省,2022,557,58842,564,577,11,13,"物理,化学",
11079,100201,临床医学,209,广东省,2022,557,62448,579,588,19,18,"物理,化学",
11079,080902,软件工程,209,广东省,2022,556,63343,577,583,4,6,"物理,化学",
11079,080901,计算机科学与技术,209,广东省,2022,559,61260,581,605,28,30,"物理,化学",
11079,080901,计算机科学与技术,217,广东省,2022,541,80547,552,574,28,29,"物理,化学",
11079,020301,金融学,217,广东省,2022,538,82147,555,573,4,4,物理,
11079,080601,电气工程及其自动化,217,广东省,2022,546,77395,556,578,28,30,"物理,化学",
11080,100201,临床医学,202,广东省,2022,520,117355,538,560,2,1,"物理,化学",
11080,070101,数学与应用数学,202,广东省,2022,515,120633,523,532,8,9,物理,
11080,080902,软件工程,202,广东省,2022,514,121248,528,548,22,22,"物理,化学",
11100,080901,计算机科学与技术,204,广东省,2022,483,171905,491,510,12,10,"物理,化学",
11100,071101,心理学,204,广东省,2022,486,170574,509,529,29,28,物理,
11100,080201,机械工程,204,广东省,2022,491,167464,508,526,5,6,"物理,化学",
11100,020301,金融学,205,广东省,2022,501,139359,519,540,17,16,物理,
11100,071101,心理学,205,广东省,2022,508,135619,521,532,19,17,物理,
11100,080901,计算机科学与技术,205,广东省,2022,501,139455,518,538,25,23,"物理,化学",
11100,020301,金融学,206,广东省,2022,496,154629,505,514,6,8,物理,
11100,070101,数学与应用数学,206,广东省,2022,492,156726,516,523,4,2,物理,
11100,071101,心理学,206,广东省,2022,496,154912,502,517,7,8,物理,
11104,120203,会计学,204,广东省,2022,507,133675,519,543,8,8,物理,
11104,080601,电气工程及其自动化,204,广东省,2022,507,133970,526,532,18,18,"物理,化学",
11104,100201,临床医学,204,广东省,2022,510,132019,517,523,13,12,"物理,化学",
11104,100201,临床医学,205,广东省,2022,504,139782,524,539,16,15,"物理,化学",
11104,080902,软件工程,205,广东省,2022,503,140166,518,523,5,5,"物理,化学",
11104,080601,电气工程及其自动化,205,广东省,2022,505,138930,517,527,17,17,"物理,化学",
11104,120203,会计学,206,广东省,2022,500,148539,518,542,3,2,物理,
11104,080201,机械工程,206,广东省,2022,503,146803,510,524,14,14,"物理,化学",
11104,080902,软件工程,206,广东省,2022,500,148474,522,537,15,16,"物理,化学",
11104,100201,临床医学,207,广东省,2022,493,154819,499,516,9,8,"物理,化学",
11104,080601,电气工程及其自动化,207,广东省,2022,497,152643,516,521,11,9,"物理,化学",
11104,081001,土木工程,207,广东省,2022,492,155539,513,533,27,27,"物理,化学",
11104,080601,电气工程及其自动化,208,广东省,2022,497,153190,520,539,2,4,"物理,化学",
11104,080901,计算机科学与技术,208,广东省,2022,497,153437,515,535,10,12,"物理,化学",
11104,071101,心理学,208,广东省,2022,498,152206,517,540,16,16,物理,
11104,081001,土木工程,209,广东省,2022,504,144516,515,538,23,23,"物理,化学",
11104,071101,心理学,209,广东省,2022,499,147800,512,530,15,17,物理,
11104,080902,软件工程,209,广东省,2022,498,147991,506,523,13,11,"物理,化学",
11105,071101,心理学,201,广东省,2022,542,82540,548,569,26,28,物理,
11105,080703,通信工程,201,广东省,2022,536,86092,542,550,27,25,"物理,化学",
11105,020301,金融学,201,广东省,2022,535,86667,556,580,19,20,物理,
11105,071101,心理学,203,广东省,2022,537,89151,553,568,28,30,物理,
11105,080902,软件工程,203,广东省,2022,537,89139,545,568,25,27,"物理,化学",
11105,120203,会计学,203,广东省,2022,530,93197,544,556,14,14,物理,
11106,030101,法学,201,广东省,2022,502,140253,513,531,3,2,物理,
11106,080201,机械工程,201,广东省,2022,507,137404,530,549,25,23,"物理,化学",
11106,081001,土木工程,201,广东省,2022,506,137900,512,522,4,6,"物理,化学",
11106,080703,通信工程,203,广东省,2022,490,164609,508,520,18,20,"物理,化学",
11106,080601,电气工程及其自动化,203,广东省,2022,489,165558,502,519,21,21,"物理,化学",
11106,081001,土木工程,203,广东省,2022,490,165088,503,511,24,26,"物理,化学",
11106,120203,会计学,204,广东省,2022,512,128455,527,546,28,29,物理,
11106,071101,心理学,204,广东省,2022,510,129376,526,535,2,2,物理,
11106,080703,通信工程,204,广东省,2022,509,130456,530,537,29,28,"物理,化学",
11106,030101,法学,205,广东省,2022,504,142154,528,545,15,14,物理,
11106,080902,软件工程,205,广东省,2022,502,142939,524,545,25,27,"物理,化学",
11106,080703,通信工程,205,广东省,2022,504,141920,518,530,17,15,"物理,化学",
11106,071101,心理学,206,广东省,2022,490,159714,506,528,28,29,物理,
11106,080201,机械工程,206,广东省,2022,495,157533,506,523,20,22,"物理,化学",
11106,020301,金融学,206,广东省,2022,495,156975,508,523,20,20,物理,
11106,020301,金融学,207,广东省,2022,480,176860,501,510,7,6,物理,
11106,080703,通信工程,207,广东省,2022,488,172281,504,509,28,28,"物理,化学",
11106,120203,会计学,207,广东省,2022,488,172133,496,504,9,9,物理,
11110,080201,机械工程,201,广东省,2022,544,78285,561,569,28,27,"物理,化学",
11110,070101,数学与应用数学,201,广东省,2022,545,77968,554,575,21,21,物理,
11110,081001,土木工程,201,广东省,2022,547,77196,552,573,22,20,"物理,化学",
11113,080703,通信工程,201,广东省,2022,581,36521,598,621,14,16,"物理,化学",
11113,020301,金融学,201,广东省,2022,581,36539,590,606,25,23,物理,
11113,030101,法学,201,广东省,2022,579,37420,590,596,5,7,物理,
11113,080601,电气工程及其自动化,202,广东省,2022,561,55887,582,596,7,6,"物理,化学",
11113,080201,机械工程,202,广东省,2022,561,55754,585,597,17,18,"物理,化学",
11113,030101,法学,202,广东省,2022,566,52575,577,586,13,12,物理,
11113,081001,土木工程,203,广东省,2022,556,61246,566,574,28,27,"物理,化学",
11113,080201,机械工程,203,广东省,2022,559,60015,576,583,9,11,"物理,化学",
11113,030101,法学,203,广东省,2022,554,62660,572,589,8,6,物理,
11116,100201,临床医学,201,广东省,2022,544,79390,563,586,11,13,"物理,化学",
11116,070101,数学与应用数学,201,广东省,2022,546,78625,558,578,25,25,物理,
11116,071101,心理学,201,广东省,2022,538,83121,545,558,9,11,物理,
11117,080601,电气工程及其自动化,203,广东省,2022,554,67733,560,579,10,9,"物理,化学",
11117,080901,计算机科学与技术,203,广东省,2022,551,69179,574,581,3,2,"物理,化学",
11117,081001,土木工程,203,广东省,2022,554,68054,572,593,28,28,"物理,化学",
11117,120203,会计学,204,广东省,2022,553,65791,563,577,12,10,物理,
11117,081001,土木工程,204,广东省,2022,556,63772,576,589,20,20,"物理,化学",
11117,030101,法学,204,广东省,2022,556,64018,571,591,6,5,物理,
11122,120203,会计学,203,广东省,2022,484,181122,508,523,4,4,物理,
11122,020301,金融学,203,广东省,2022,483,181628,488,503,16,18,物理,
11122,080601,电气工程及其自动化,203,广东省,2022,481,182559,494,499,6,7,"物理,化学",
