school_code,major_group_code,major_code,major_name,province,year,plan_count,tuition,duration,subject_requirement,is_sino_foreign,is_normal_major,is_medical_major,single_subject_limit,physical_limit,remark
10657,203,080901,计算机科学与技术,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10657,203,070101,数学与应用数学,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10657,204,020301,金融学,广东省,2024,11,6500,4,物理,0,0,0,,,
10657,204,081001,土木工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10657,204,071101,心理学,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10657,205,020301,金融学,广东省,2024,13,8000,4,物理,0,0,0,,,
10657,205,080201,机械工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10657,205,071101,心理学,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10657,206,070101,数学与应用数学,广东省,2024,9,8000,4,"物理,化学",0,0,0,,,
10657,206,080601,电气工程及其自动化,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10657,206,030101,法学,广东省,2024,9,5500,4,物理,0,0,0,,,
10657,207,080901,计算机科学与技术,广东省,2024,8,5000,4,"物理,化学",0,0,0,,,
10657,207,071101,心理学,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10657,207,120203,会计学,广东省,2024,3,6500,4,物理,0,0,0,,,
10660,201,080201,机械工程,广东省,2024,7,5000,4,"物理,化学",0,0,0,,,
10660,201,100201,临床医学,广东省,2024,9,6500,4,"物理,化学",0,0,1,,,
10660,201,071101,心理学,广东省,2024,10,12000,4,"物理,化学",0,0,0,,,
10660,202,120203,会计学,广东省,2024,13,5000,4,物理,0,0,0,,,
10660,202,080901,计算机科学与技术,广东省,2024,10,4500,4,"物理,化学",0,0,0,,,
10660,205,081001,土木工程,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10660,205,080901,计算机科学与技术,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10660,205,080703,通信工程,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10660,206,080901,计算机科学与技术,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10660,206,020301,金融学,广东省,2024,9,6500,4,物理,0,0,0,,,
10661,204,100201,临床医学,广东省,2024,14,12000,4,"物理,化学",0,0,1,,,
10661,204,080901,计算机科学与技术,广东省,2024,4,5500,4,"物理,化学",0,0,0,,,
10661,205,120203,会计学,广东省,2024,8,8000,4,物理,0,0,0,,,
10661,205,080703,通信工程,广东省,2024,3,4500,4,"物理,化学",0,0,0,,,
10661,206,030101,法学,广东省,2024,5,5000,4,物理,0,0,0,,,
10661,209,071101,心理学,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10661,209,030101,法学,广东省,2024,10,5000,4,物理,0,0,0,,,
10661,209,080703,通信工程,广东省,2024,5,5500,4,"物理,化学",0,0,0,,,
10661,210,030101,法学,广东省,2024,5,6500,4,物理,0,0,0,,,
10661,211,080703,通信工程,广东省,2024,6,6500,4,"物理,化学",0,0,0,,,
10661,211,080201,机械工程,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10661,211,020301,金融学,广东省,2024,11,5000,4,物理,0,0,0,,,
10661,212,080201,机械工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10661,212,080601,电气工程及其自动化,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10661,212,100201,临床医学,广东省,2024,12,8000,4,"物理,化学",0,0,1,,,
10662,203,070101,数学与应用数学,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10662,203,080201,机械工程,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10662,204,080703,通信工程,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10662,204,070101,数学与应用数学,广东省,2024,12,4500,4,"物理,化学",0,0,0,,,
10662,205,030101,法学,广东省,2024,10,5500,4,物理,0,0,0,,,
10662,205,080901,计算机科学与技术,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10662,205,100201,临床医学,广东省,2024,5,6500,4,"物理,化学",0,0,1,,,
10662,206,070101,数学与应用数学,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10662,207,100201,临床医学,广东省,2024,4,4500,4,"物理,化学",0,0,1,,,
10663,204,081001,土木工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10663,204,080601,电气工程及其自动化,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10663,205,080901,计算机科学与技术,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10663,205,080201,机械工程,广东省,2024,11,5500,4,"物理,化学",0,0,0,,,
10663,205,080902,软件工程,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10663,206,120203,会计学,广东省,2024,4,8000,4,物理,0,0,0,,,
10663,206,080901,计算机科学与技术,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10667,204,080901,计算机科学与技术,广东省,2024,6,12000,4,"物理,化学",0,0,0,,,
10667,206,120203,会计学,广东省,2024,6,12000,4,物理,0,0,0,,,
10667,206,080703,通信工程,广东省,2024,12,12000,4,"物理,化学",0,0,0,,,
10668,204,080902,软件工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10668,204,100201,临床医学,广东省,2024,9,8000,4,"物理,化学",0,0,1,,,
10668,204,080601,电气工程及其自动化,广东省,2024,7,5500,4,"物理,化学",0,0,0,,,
10669,203,081001,土木工程,广东省,2024,9,5000,4,"物理,化学",0,0,0,,,
10669,203,030101,法学,广东省,2024,3,12000,4,物理,0,0,0,,,
10669,203,120203,会计学,广东省,2024,4,5500,4,物理,0,0,0,,,
10669,204,120203,会计学,广东省,2024,4,5500,4,物理,0,0,0,,,
10671,202,080201,机械工程,广东省,2024,7,6500,4,"物理,化学",0,0,0,,,
10671,203,071101,心理学,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10671,203,080201,机械工程,广东省,2024,8,8000,4,"物理,化学",0,0,0,,,
10671,203,100201,临床医学,广东省,2024,11,8000,4,"物理,化学",0,0,1,,,
10673,204,080703,通信工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10673,204,080901,计算机科学与技术,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10673,205,080703,通信工程,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10673,205,071101,心理学,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10673,206,080201,机械工程,广东省,2024,3,12000,4,"物理,化学",0,0,0,,,
10673,206,100201,临床医学,广东省,2024,6,5500,4,"物理,化学",0,0,1,,,
10673,206,080901,计算机科学与技术,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10673,207,080601,电气工程及其自动化,广东省,2024,8,6500,4,"物理,化学",0,0,0,,,
10673,207,071101,心理学,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10673,207,070101,数学与应用数学,广东省,2024,3,5000,4,"物理,化学",0,0,0,,,
10673,208,120203,会计学,广东省,2024,3,5000,4,物理,0,0,0,,,
10673,209,080601,电气工程及其自动化,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10673,209,030101,法学,广东省,2024,2,6500,4,物理,0,0,0,,,
10674,202,081001,土木工程,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10674,202,071101,心理学,广东省,2024,3,12000,4,"物理,化学",0,0,0,,,
10674,"院
203",070101,数学与应用数学,广东省,2024,5,12000,4,"物理,化学",0,0,0,,,
10674,"院
203",080201,机械工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10674,"院
203",080703,通信工程,广东省,2024,12,12000,4,"物理,化学",0,0,0,,,
10676,201,081001,土木工程,广东省,2024,8,5000,4,"物理,化学",0,0,0,,,
10676,201,020301,金融学,广东省,2024,2,12000,4,物理,0,0,0,,,
10676,202,080601,电气工程及其自动化,广东省,2024,7,6500,4,"物理,化学",0,0,0,,,
10676,203,080201,机械工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10676,203,030101,法学,广东省,2024,12,8000,4,物理,0,0,0,,,
10676,203,120203,会计学,广东省,2024,3,12000,4,物理,0,0,0,,,
10676,204,020301,金融学,广东省,2024,6,6500,4,物理,0,0,0,,,
10676,204,080201,机械工程,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10676,204,100201,临床医学,广东省,2024,6,4500,4,"物理,化学",0,0,1,,,
10676,205,120203,会计学,广东省,2024,10,6500,4,物理,0,0,0,,,
10676,205,080601,电气工程及其自动化,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10676,205,100201,临床医学,广东省,2024,4,4500,4,"物理,化学",0,0,1,,,
10677,201,081001,土木工程,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10677,201,070101,数学与应用数学,广东省,2024,2,8000,4,"物理,化学",0,0,0,,,
10677,202,020301,金融学,广东省,2024,14,4500,4,物理,0,0,0,,,
10677,202,120203,会计学,广东省,2024,5,5000,4,物理,0,0,0,,,
10677,203,081001,土木工程,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10677,204,080201,机械工程,广东省,2024,4,6500,4,"物理,化学",0,0,0,,,
10677,204,080601,电气工程及其自动化,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10677,205,120203,会计学,广东省,2024,3,4500,4,物理,0,0,0,,,
10677,205,081001,土木工程,广东省,2024,4,6500,4,"物理,化学",0,0,0,,,
10677,205,030101,法学,广东省,2024,7,6500,4,物理,0,0,0,,,
10678,201,080601,电气工程及其自动化,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10678,202,081001,土木工程,广东省,2024,6,8000,4,"物理,化学",0,0,0,,,
10678,202,030101,法学,广东省,2024,13,6500,4,物理,0,0,0,,,
10679,202,071101,心理学,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10679,202,080201,机械工程,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10679,203,080201,机械工程,广东省,2024,9,5000,4,"物理,化学",0,0,0,,,
10679,204,020301,金融学,广东省,2024,2,5000,4,物理,0,0,0,,,
10680,201,081001,土木工程,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10680,201,071101,心理学,广东省,2024,5,6500,4,"物理,化学",0,0,0,,,
10680,201,080703,通信工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10681,205,080601,电气工程及其自动化,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10681,207,020301,金融学,广东省,2024,2,4500,4,物理,0,0,0,,,
10681,207,120203,会计学,广东省,2024,4,5000,4,物理,0,0,0,,,
10687,202,080201,机械工程,广东省,2024,7,4500,4,"物理,化学",0,0,0,,,
10687,202,071101,心理学,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10687,203,071101,心理学,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10687,203,080201,机械工程,广东省,2024,3,12000,4,"物理,化学",0,0,0,,,
10687,203,080703,通信工程,广东省,2024,9,8000,4,"物理,化学",0,0,0,,,
10689,204,120203,会计学,广东省,2024,3,12000,4,物理,0,0,0,,,
10689,205,080201,机械工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10689,205,081001,土木工程,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10689,206,080902,软件工程,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10689,207,120203,会计学,广东省,2024,12,8000,4,物理,0,0,0,,,
10689,209,080901,计算机科学与技术,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10691,203,030101,法学,广东省,2024,10,5500,4,物理,0,0,0,,,
10691,203,120203,会计学,广东省,2024,8,4500,4,物理,0,0,0,,,
10694,206,081001,土木工程,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10694,206,080902,软件工程,广东省,2024,11,5000,4,"物理,化学",0,0,0,,,
10694,207,080601,电气工程及其自动化,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10694,207,020301,金融学,广东省,2024,10,12000,4,物理,0,0,0,,,
10694,208,081001,土木工程,广东省,2024,6,12000,4,"物理,化学",0,0,0,,,
10694,209,071101,心理学,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10694,209,070101,数学与应用数学,广东省,2024,10,4500,4,"物理,化学",0,0,0,,,
10694,211,100201,临床医学,广东省,2024,4,8000,4,"物理,化学",0,0,1,,,
10694,211,080601,电气工程及其自动化,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10694,211,080902,软件工程,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10697,203,100201,临床医学,广东省,2024,5,5000,4,"物理,化学",0,0,1,,,
10697,203,120203,会计学,广东省,2024,6,8000,4,物理,0,0,0,,,
10697,204,080901,计算机科学与技术,广东省,2024,13,12000,4,"物理,化学",0,0,0,,,
10697,204,081001,土木工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10697,205,081001,土木工程,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10697,205,120203,会计学,广东省,2024,6,4500,4,物理,0,0,0,,,
10697,206,030101,法学,广东省,2024,11,5500,4,物理,0,0,0,,,
10697,206,080703,通信工程,广东省,2024,4,12000,4,"物理,化学",0,0,0,,,
10698,202,030101,法学,广东省,2024,10,6500,4,物理,0,0,0,,,
10698,202,081001,土木工程,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10698,202,080703,通信工程,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10698,207,030101,法学,广东省,2024,4,5000,4,物理,0,0,0,,,
10698,207,070101,数学与应用数学,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10698,207,120203,会计学,广东省,2024,14,8000,4,物理,0,0,0,,,
10699,202,081001,土木工程,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10699,202,080703,通信工程,广东省,2024,14,12000,4,"物理,化学",0,0,0,,,
10700,202,120203,会计学,广东省,2024,13,5000,4,物理,0,0,0,,,
10700,202,080902,软件工程,广东省,2024,10,6500,4,"物理,化学",0,0,0,,,
10700,202,020301,金融学,广东省,2024,11,12000,4,物理,0,0,0,,,
10701,201,020301,金融学,广东省,2024,3,4500,4,物理,0,0,0,,,
10701,201,080902,软件工程,广东省,2024,4,12000,4,"物理,化学",0,0,0,,,
10701,201,080601,电气工程及其自动化,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10701,202,081001,土木工程,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10701,202,100201,临床医学,广东省,2024,13,12000,4,"物理,化学",0,0,1,,,
10701,202,080703,通信工程,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10701,203,081001,土木工程,广东省,2024,9,12000,4,"物理,化学",0,0,0,,,
10701,204,070101,数学与应用数学,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10701,204,080703,通信工程,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10702,202,080901,计算机科学与技术,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10702,203,070101,数学与应用数学,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10702,203,071101,心理学,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10702,204,080601,电气工程及其自动化,广东省,2024,9,5500,4,"物理,化学",0,0,0,,,
10702,204,071101,心理学,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10703,202,080902,软件工程,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10703,203,080703,通信工程,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10703,203,080601,电气工程及其自动化,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10703,203,080901,计算机科学与技术,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10703,204,080601,电气工程及其自动化,广东省,2024,10,12000,4,"物理,化学",0,0,0,,,
10703,204,030101,法学,广东省,2024,10,4500,4,物理,0,0,0,,,
10703,"院
206",070101,数学与应用数学,广东省,2024,3,6500,4,"物理,化学",0,0,0,,,
10703,"院
206",080201,机械工程,广东省,2024,6,5500,4,"物理,化学",0,0,0,,,
10703,"院
206",081001,土木工程,广东省,2024,13,8000,4,"物理,化学",0,0,0,,,
10703,207,080703,通信工程,广东省,2024,3,12000,4,"物理,化学",0,0,0,,,
10703,207,120203,会计学,广东省,2024,3,5500,4,物理,0,0,0,,,
10704,201,080703,通信工程,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10704,202,030101,法学,广东省,2024,4,5500,4,物理,0,0,0,,,
10704,202,070101,数学与应用数学,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10704,203,120203,会计学,广东省,2024,13,12000,4,物理,0,0,0,,,
10705,203,081001,土木工程,广东省,2024,13,12000,4,"物理,化学",0,0,0,,,
10705,203,080902,软件工程,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10705,203,100201,临床医学,广东省,2024,11,12000,4,"物理,化学",0,0,1,,,
10705,204,020301,金融学,广东省,2024,11,5500,4,物理,0,0,0,,,
10705,205,100201,临床医学,广东省,2024,2,5000,4,"物理,化学",0,0,1,,,
10705,205,030101,法学,广东省,2024,6,8000,4,物理,0,0,0,,,
10705,206,020301,金融学,广东省,2024,12,4500,4,物理,0,0,0,,,
10705,206,120203,会计学,广东省,2024,4,4500,4,物理,0,0,0,,,
10708,202,080601,电气工程及其自动化,广东省,2024,9,5000,4,"物理,化学",0,0,0,,,
10708,203,020301,金融学,广东省,2024,4,4500,4,物理,0,0,0,,,
10709,201,080902,软件工程,广东省,2024,12,4500,4,"物理,化学",0,0,0,,,
10709,202,120203,会计学,广东省,2024,8,6500,4,物理,0,0,0,,,
10709,202,080703,通信工程,广东省,2024,13,8000,4,"物理,化学",0,0,0,,,
10710,202,071101,心理学,广东省,2024,10,4500,4,"物理,化学",0,0,0,,,
10710,202,080201,机械工程,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10710,203,080902,软件工程,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10710,203,070101,数学与应用数学,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10710,203,080601,电气工程及其自动化,广东省,2024,10,5000,4,"物理,化学",0,0,0,,,
10710,204,080902,软件工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10710,204,080201,机械工程,广东省,2024,4,5500,4,"物理,化学",0,0,0,,,
10710,205,071101,心理学,广东省,2024,3,6500,4,"物理,化学",0,0,0,,,
10710,205,070101,数学与应用数学,广东省,2024,9,8000,4,"物理,化学",0,0,0,,,
10710,205,081001,土木工程,广东省,2024,14,5500,4,"物理,化学",0,0,0,,,
10712,204,081001,土木工程,广东省,2024,9,12000,4,"物理,化学",0,0,0,,,
10712,205,081001,土木工程,广东省,2024,10,5500,4,"物理,化学",0,0,0,,,
10712,205,120203,会计学,广东省,2024,9,5000,4,物理,0,0,0,,,
10712,205,071101,心理学,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10712,207,020301,金融学,广东省,2024,12,12000,4,物理,0,0,0,,,
10712,207,080901,计算机科学与技术,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10712,208,080901,计算机科学与技术,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10712,209,020301,金融学,广东省,2024,14,8000,4,物理,0,0,0,,,
10712,209,080901,计算机科学与技术,广东省,2024,11,12000,4,"物理,化学",0,0,0,,,
10716,201,070101,数学与应用数学,广东省,2024,2,5000,4,"物理,化学",0,0,0,,,
10716,201,020301,金融学,广东省,2024,4,5000,4,物理,0,0,0,,,
10716,201,030101,法学,广东省,2024,9,12000,4,物理,0,0,0,,,
10718,205,120203,会计学,广东省,2024,10,5500,4,物理,0,0,0,,,
10718,206,120203,会计学,广东省,2024,10,12000,4,物理,0,0,0,,,
10718,206,071101,心理学,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10718,207,100201,临床医学,广东省,2024,6,6500,4,"物理,化学",0,0,1,,,
10718,207,080902,软件工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10718,207,020301,金融学,广东省,2024,10,4500,4,物理,0,0,0,,,
10718,208,100201,临床医学,广东省,2024,5,8000,4,"物理,化学",0,0,1,,,
10718,209,081001,土木工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10718,209,071101,心理学,广东省,2024,3,5000,4,"物理,化学",0,0,0,,,
10718,210,080703,通信工程,广东省,2024,7,6500,4,"物理,化学",0,0,0,,,
10718,210,080601,电气工程及其自动化,广东省,2024,5,4500,4,"物理,化学",0,0,0,,,
10718,210,080902,软件工程,广东省,2024,8,5000,4,"物理,化学",0,0,0,,,
10718,211,071101,心理学,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10718,212,100201,临床医学,广东省,2024,10,8000,4,"物理,化学",0,0,1,,,
10718,212,030101,法学,广东省,2024,14,4500,4,物理,0,0,0,,,
10719,203,080902,软件工程,广东省,2024,4,5000,4,"物理,化学",0,0,0,,,
10719,203,071101,心理学,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10719,204,120203,会计学,广东省,2024,14,6500,4,物理,0,0,0,,,
10719,204,030101,法学,广东省,2024,4,6500,4,物理,0,0,0,,,
10719,205,080703,通信工程,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10720,202,030101,法学,广东省,2024,14,5500,4,物理,0,0,0,,,
10720,202,080201,机械工程,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10720,202,020301,金融学,广东省,2024,13,8000,4,物理,0,0,0,,,
10720,203,080902,软件工程,广东省,2024,4,6500,4,"物理,化学",0,0,0,,,
10720,203,080601,电气工程及其自动化,广东省,2024,7,5500,4,"物理,化学",0,0,0,,,
10720,203,081001,土木工程,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10720,204,080601,电气工程及其自动化,广东省,2024,2,8000,4,"物理,化学",0,0,0,,,
10720,204,080902,软件工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10720,204,100201,临床医学,广东省,2024,3,6500,4,"物理,化学",0,0,1,,,
10722,202,030101,法学,广东省,2024,2,5500,4,物理,0,0,0,,,
10722,202,070101,数学与应用数学,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10722,203,081001,土木工程,广东省,2024,13,4500,4,"物理,化学",0,0,0,,,
10724,203,080703,通信工程,广东省,2024,3,5500,4,"物理,化学",0,0,0,,,
10724,203,071101,心理学,广东省,2024,9,6500,4,"物理,化学",0,0,0,,,
10724,203,081001,土木工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10724,204,120203,会计学,广东省,2024,7,8000,4,物理,0,0,0,,,
10724,204,080201,机械工程,广东省,2024,11,6500,4,"物理,化学",0,0,0,,,
10724,205,080703,通信工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10726,203,080703,通信工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10726,203,080901,计算机科学与技术,广东省,2024,4,4500,4,"物理,化学",0,0,0,,,
10726,204,071101,心理学,广东省,2024,12,5000,4,"物理,化学",0,0,0,,,
10726,204,081001,土木工程,广东省,2024,7,4500,4,"物理,化学",0,0,0,,,
10726,204,080201,机械工程,广东省,2024,4,6500,4,"物理,化学",0,0,0,,,
10730,204,070101,数学与应用数学,广东省,2024,8,4500,4,"物理,化学",0,0,0,,,
10730,205,080901,计算机科学与技术,广东省,2024,11,8000,4,"物理,化学",0,0,0,,,
10730,205,100201,临床医学,广东省,2024,10,5000,4,"物理,化学",0,0,1,,,
10730,205,080201,机械工程,广东省,2024,11,5000,4,"物理,化学",0,0,0,,,
10730,206,030101,法学,广东省,2024,9,6500,4,物理,0,0,0,,,
10730,206,070101,数学与应用数学,广东省,2024,13,6500,4,"物理,化学",0,0,0,,,
10730,207,080902,软件工程,广东省,2024,2,5500,4,"物理,化学",0,0,0,,,
10730,208,071101,心理学,广东省,2024,9,4500,4,"物理,化学",0,0,0,,,
10730,208,070101,数学与应用数学,广东省,2024,12,4500,4,"物理,化学",0,0,0,,,
10730,208,100201,临床医学,广东省,2024,12,5000,4,"物理,化学",0,0,1,,,
10730,209,080601,电气工程及其自动化,广东省,2024,10,8000,4,"物理,化学",0,0,0,,,
10730,209,071101,心理学,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10730,209,080201,机械工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10730,"院
210",070101,数学与应用数学,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10730,"院
210",080601,电气工程及其自动化,广东省,2024,14,8000,4,"物理,化学",0,0,0,,,
10731,202,080902,软件工程,广东省,2024,6,12000,4,"物理,化学",0,0,0,,,
10731,202,080703,通信工程,广东省,2024,12,4500,4,"物理,化学",0,0,0,,,
10731,203,080201,机械工程,广东省,2024,13,5000,4,"物理,化学",0,0,0,,,
10731,203,071101,心理学,广东省,2024,11,4500,4,"物理,化学",0,0,0,,,
10731,203,070101,数学与应用数学,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10731,204,070101,数学与应用数学,广东省,2024,5,8000,4,"物理,化学",0,0,0,,,
10731,204,100201,临床医学,广东省,2024,4,8000,4,"物理,化学",0,0,1,,,
10731,204,080201,机械工程,广东省,2024,8,5500,4,"物理,化学",0,0,0,,,
10731,205,071101,心理学,广东省,2024,5,6500,4,"物理,化学",0,0,0,,,
10731,205,020301,金融学,广东省,2024,11,5000,4,物理,0,0,0,,,
10731,206,080902,软件工程,广东省,2024,12,6500,4,"物理,化学",0,0,0,,,
10731,206,020301,金融学,广东省,2024,12,6500,4,物理,0,0,0,,,
10731,207,080703,通信工程,广东省,2024,13,12000,4,"物理,化学",0,0,0,,,
10731,207,120203,会计学,广东省,2024,7,4500,4,物理,0,0,0,,,
10732,203,020301,金融学,广东省,2024,13,4500,4,物理,0,0,0,,,
10732,204,020301,金融学,广东省,2024,10,8000,4,物理,0,0,0,,,
10732,205,080703,通信工程,广东省,2024,12,5500,4,"物理,化学",0,0,0,,,
10733,202,080901,计算机科学与技术,广东省,2024,7,8000,4,"物理,化学",0,0,0,,,
10733,202,120203,会计学,广东省,2024,13,5500,4,物理,0,0,0,,,
10733,202,030101,法学,广东省,2024,8,5500,4,物理,0,0,0,,,
10735,201,071101,心理学,广东省,2024,12,8000,4,"物理,化学",0,0,0,,,
10735,202,080201,机械工程,广东省,2024,7,4500,4,"物理,化学",0,0,0,,,
10735,202,081001,土木工程,广东省,2024,5,5000,4,"物理,化学",0,0,0,,,
10735,203,120203,会计学,广东省,2024,13,5500,4,物理,0,0,0,,,
10735,203,071101,心理学,广东省,2024,3,8000,4,"物理,化学",0,0,0,,,
10735,203,080902,软件工程,广东省,2024,3,8000,4,"物理,化学",0,0,0,,,
10736,206,100201,临床医学,广东省,2024,9,12000,4,"物理,化学",0,0,1,,,
10736,207,080902,软件工程,广东省,2024,2,6500,4,"物理,化学",0,0,0,,,
10736,207,081001,土木工程,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10736,208,030101,法学,广东省,2024,14,12000,4,物理,0,0,0,,,
10738,204,080902,软件工程,广东省,2024,6,5000,4,"物理,化学",0,0,0,,,
10738,205,071101,心理学,广东省,2024,13,5500,4,"物理,化学",0,0,0,,,
10739,206,080201,机械工程,广东省,2024,2,8000,4,"物理,化学",0,0,0,,,
10739,206,080703,通信工程,广东省,2024,8,12000,4,"物理,化学",0,0,0,,,
10739,206,070101,数学与应用数学,广东省,2024,7,12000,4,"物理,化学",0,0,0,,,
10739,207,120203,会计学,广东省,2024,5,12000,4,物理,0,0,0,,,
10739,208,080902,软件工程,广东省,2024,14,6500,4,"物理,化学",0,0,0,,,
10739,208,081001,土木工程,广东省,2024,14,5000,4,"物理,化学",0,0,0,,,
10741,203,080902,软件工程,广东省,2024,14,4500,4,"物理,化学",0,0,0,,,
10741,203,030101,法学,广东省,2024,3,8000,4,物理,0,0,0,,,
10741,203,100201,临床医学,广东省,2024,12,5000,4,"物理,化学",0,0,1,,,
